"film_id","actor_id","title","first_name","last_name","rental_duration","rental_rate","length","replacement_cost","rating"
612,14,"Mussolini Spoilers","Vivien","Bergen",6,2.99,180,10.99,"G"
688,14,"Polish Brooklyn","Vivien","Bergen",6,0.99,61,12.99,"PG"
759,14,"Salute Apollo","Vivien","Bergen",4,2.99,73,29.99,"R"
764,14,"Saturday Lambs","Vivien","Bergen",3,4.99,150,28.99,"G"
847,14,"Stock Glass","Vivien","Bergen",7,2.99,160,10.99,"PG"
856,14,"Streetcar Intentions","Vivien","Bergen",5,4.99,73,11.99,"R"
890,14,"Tights Dawn","Vivien","Bergen",5,0.99,172,14.99,"R"
908,14,"Trap Guys","Vivien","Bergen",3,4.99,110,11.99,"G"
919,14,"Tycoon Gathering","Vivien","Bergen",3,4.99,82,17.99,"G"
948,14,"Voice Peach","Vivien","Bergen",6,0.99,139,22.99,"PG-13"
970,14,"Westward Seabiscuit","Vivien","Bergen",7,0.99,52,11.99,"NC-17"
31,15,"Apache Divine","Cuba","Olivier",5,4.99,92,16.99,"NC-17"
89,15,"Borrowers Bedazzled","Cuba","Olivier",7,0.99,63,22.99,"G"
91,15,"Bound Cheaper","Cuba","Olivier",5,0.99,98,17.99,"PG"
108,15,"Butch Panther","Cuba","Olivier",6,0.99,67,19.99,"PG-13"
125,15,"Cassidy Wyoming","Cuba","Olivier",5,2.99,61,19.99,"NC-17"
236,15,"Divine Resurrection","Cuba","Olivier",4,2.99,100,19.99,"R"
275,15,"Egypt Tenenbaums","Cuba","Olivier",3,0.99,85,11.99,"PG"
280,15,"Empire Malkovich","Cuba","Olivier",7,0.99,177,26.99,"G"
326,15,"Flying Hook","Cuba","Olivier",6,2.99,69,18.99,"NC-17"
342,15,"Fugitive Maguire","Cuba","Olivier",7,4.99,83,28.99,"R"
414,15,"Hellfighters Sierra","Cuba","Olivier",3,2.99,75,23.99,"PG"
445,15,"Hyde Doctor","Cuba","Olivier",5,2.99,100,11.99,"G"
500,15,"Kiss Glory","Cuba","Olivier",5,4.99,163,11.99,"PG-13"
502,15,"Knock Warlock","Cuba","Olivier",4,2.99,71,21.99,"PG-13"
541,15,"Luke Mummy","Cuba","Olivier",5,2.99,74,21.99,"NC-17"
553,15,"Maker Gables","Cuba","Olivier",4,0.99,136,12.99,"PG-13"
594,15,"Montezuma Command","Cuba","Olivier",6,0.99,126,22.99,"NC-17"
626,15,"Noon Papi","Cuba","Olivier",5,2.99,57,12.99,"G"
635,15,"Oklahoma Jumanji","Cuba","Olivier",7,0.99,58,15.99,"PG"
745,15,"Roses Treasure","Cuba","Olivier",5,4.99,162,23.99,"PG-13"
783,15,"Shane Darkness","Cuba","Olivier",5,2.99,93,22.99,"PG"
795,15,"Siege Madre","Cuba","Olivier",7,0.99,111,23.99,"R"
817,15,"Soldiers Evolution","Cuba","Olivier",7,4.99,185,27.99,"R"
886,15,"Theory Mermaid","Cuba","Olivier",5,0.99,184,9.99,"PG-13"
924,15,"Unforgiven Zoolander","Cuba","Olivier",7,0.99,129,15.99,"PG"
949,15,"Volcano Texas","Cuba","Olivier",6,0.99,157,27.99,"NC-17"
968,15,"Werewolf Lola","Cuba","Olivier",6,4.99,79,19.99,"G"
985,15,"Wonderland Christmas","Cuba","Olivier",4,4.99,111,19.99,"PG"
80,16,"Blanket Beverly","Fred","Costner",7,2.99,148,21.99,"G"
87,16,"Boondock Ballroom","Fred","Costner",7,0.99,76,14.99,"NC-17"
101,16,"Brotherhood Blanket","Fred","Costner",3,0.99,73,26.99,"R"
121,16,"Carol Texas","Fred","Costner",4,2.99,151,15.99,"PG"
155,16,"Cleopatra Devil","Fred","Costner",6,0.99,150,26.99,"PG-13"
177,16,"Connecticut Tramp","Fred","Costner",4,4.99,172,20.99,"R"
218,16,"Deceiver Betrayed","Fred","Costner",7,0.99,122,22.99,"NC-17"
221,16,"Deliverance Mulholland","Fred","Costner",4,0.99,100,9.99,"R"
267,16,"Eagles Panky","Fred","Costner",4,4.99,140,14.99,"NC-17"
269,16,"Earring Instinct","Fred","Costner",3,0.99,98,22.99,"R"
271,16,"Easy Gladiator","Fred","Costner",5,4.99,148,12.99,"G"
280,16,"Empire Malkovich","Fred","Costner",7,0.99,177,26.99,"G"
287,16,"Entrapment Satisfaction","Fred","Costner",5,0.99,176,19.99,"R"
345,16,"Gables Metropolis","Fred","Costner",3,0.99,161,17.99,"PG"
438,16,"Human Graffiti","Fred","Costner",3,2.99,68,22.99,"NC-17"
453,16,"Image Princess","Fred","Costner",3,2.99,178,17.99,"PG-13"
455,16,"Impossible Prejudice","Fred","Costner",7,4.99,103,11.99,"NC-17"
456,16,"Inch Jet","Fred","Costner",6,4.99,167,18.99,"NC-17"
503,16,"Kramer Chocolate","Fred","Costner",3,2.99,171,24.99,"R"
548,16,"Magnificent Chitty","Fred","Costner",3,2.99,53,27.99,"R"
582,16,"Miracle Virtual","Fred","Costner",3,2.99,162,19.99,"PG-13"
583,16,"Mission Zoolander","Fred","Costner",3,4.99,164,26.99,"PG-13"
717,16,"Rear Trading","Fred","Costner",6,0.99,97,23.99,"NC-17"
758,16,"Saints Bride","Fred","Costner",5,2.99,125,11.99,"G"
779,16,"Sense Greek","Fred","Costner",4,4.99,54,23.99,"R"
886,16,"Theory Mermaid","Fred","Costner",5,0.99,184,9.99,"PG-13"
967,16,"Weekend Personal","Fred","Costner",5,2.99,134,26.99,"R"
96,17,"Breaking Home","Helen","Voight",4,2.99,169,21.99,"PG-13"
119,17,"Caper Motions","Helen","Voight",6,0.99,176,22.99,"G"
124,17,"Casper Dragonfly","Helen","Voight",3,4.99,163,16.99,"PG-13"
127,17,"Cat Coneheads","Helen","Voight",5,4.99,112,14.99,"G"
154,17,"Clash Freddy","Helen","Voight",6,2.99,81,12.99,"G"
199,17,"Cupboard Sinners","Helen","Voight",4,2.99,56,29.99,"R"
201,17,"Cyclone Family","Helen","Voight",7,2.99,176,18.99,"PG"
236,17,"Divine Resurrection","Helen","Voight",4,2.99,100,19.99,"R"
280,17,"Empire Malkovich","Helen","Voight",7,0.99,177,26.99,"G"
310,17,"Fever Empire","Helen","Voight",5,4.99,158,20.99,"R"
313,17,"Fidelity Devil","Helen","Voight",5,4.99,118,11.99,"G"
378,17,"Greatest North","Helen","Voight",5,2.99,93,24.99,"NC-17"
457,17,"Independence Hotel","Helen","Voight",5,0.99,157,21.99,"NC-17"
469,17,"Iron Moon","Helen","Voight",7,4.99,46,27.99,"PG"
478,17,"Jaws Harry","Helen","Voight",4,2.99,112,10.99,"G"
500,17,"Kiss Glory","Helen","Voight",5,4.99,163,11.99,"PG-13"
515,17,"Legally Secretary","Helen","Voight",7,4.99,113,14.99,"PG"
521,17,"Lies Treatment","Helen","Voight",7,4.99,147,28.99,"NC-17"
573,17,"Microcosmos Paradise","Helen","Voight",6,2.99,105,22.99,"PG-13"
603,17,"Movie Shakespeare","Helen","Voight",6,4.99,53,27.99,"PG"
606,17,"Mummy Creatures","Helen","Voight",3,0.99,160,15.99,"NC-17"
734,17,"Road Roxanne","Helen","Voight",4,4.99,158,12.99,"R"
770,17,"Scissorhands Slums","Helen","Voight",5,2.99,147,13.99,"G"
794,17,"Side Ark","Helen","Voight",5,0.99,52,28.99,"G"
800,17,"Sinners Atlantis","Helen","Voight",7,2.99,126,19.99,"PG-13"
853,17,"Stranger Strangers","Helen","Voight",3,4.99,139,12.99,"G"
873,17,"Sweethearts Suspects","Helen","Voight",3,0.99,108,13.99,"G"
874,17,"Tadpole Park","Helen","Voight",6,2.99,155,13.99,"PG"
880,17,"Telemark Heartbreakers","Helen","Voight",6,2.99,152,9.99,"PG-13"
948,17,"Voice Peach","Helen","Voight",6,0.99,139,22.99,"PG-13"
957,17,"War Notting","Helen","Voight",7,4.99,80,26.99,"G"
959,17,"Warlock Werewolf","Helen","Voight",6,2.99,83,10.99,"G"
44,18,"Attacks Hate","Dan","Torn",5,4.99,113,21.99,"PG-13"
84,18,"Boiled Dares","Dan","Torn",7,4.99,102,13.99,"PG"
144,18,"Chinatown Gladiator","Dan","Torn",7,4.99,61,24.99,"PG"
172,18,"Coneheads Smoochy","Dan","Torn",7,4.99,112,12.99,"NC-17"
268,18,"Early Home","Dan","Torn",6,4.99,96,27.99,"NC-17"
279,18,"Elizabeth Shane","Dan","Torn",7,4.99,152,11.99,"NC-17"
280,18,"Empire Malkovich","Dan","Torn",7,0.99,177,26.99,"G"
321,18,"Flash Wars","Dan","Torn",3,4.99,123,21.99,"NC-17"
386,18,"Gump Date","Dan","Torn",3,4.99,53,12.99,"NC-17"
460,18,"Innocent Usual","Dan","Torn",3,4.99,178,26.99,"PG-13"
462,18,"Insider Arizona","Dan","Torn",5,2.99,78,17.99,"NC-17"
484,18,"Jerk Paycheck","Dan","Torn",3,2.99,172,13.99,"NC-17"
536,18,"Lovely Jingle","Dan","Torn",3,2.99,65,18.99,"PG"
561,18,"Mask Peach","Dan","Torn",6,2.99,123,26.99,"NC-17"
612,18,"Mussolini Spoilers","Dan","Torn",6,2.99,180,10.99,"G"
717,18,"Rear Trading","Dan","Torn",6,0.99,97,23.99,"NC-17"
808,18,"Sling Luke","Dan","Torn",5,0.99,84,10.99,"R"
842,18,"State Wasteland","Dan","Torn",4,2.99,113,13.99,"NC-17"
863,18,"Sun Confessions","Dan","Torn",5,0.99,141,9.99,"R"
883,18,"Tequila Past","Dan","Torn",6,4.99,53,17.99,"PG"
917,18,"Tuxedo Mile","Dan","Torn",3,2.99,152,24.99,"R"
944,18,"Virgin Daisy","Dan","Torn",6,4.99,179,29.99,"PG-13"
2,19,"Ace Goldfinger","Bob","Fawcett",3,4.99,48,12.99,"G"
3,19,"Adaptation Holes","Bob","Fawcett",7,2.99,50,18.99,"NC-17"
144,19,"Chinatown Gladiator","Bob","Fawcett",7,4.99,61,24.99,"PG"
152,19,"Circus Youth","Bob","Fawcett",5,2.99,90,13.99,"PG-13"
182,19,"Control Anthem","Bob","Fawcett",7,4.99,185,9.99,"G"
208,19,"Dares Pluto","Bob","Fawcett",7,2.99,89,16.99,"PG-13"
212,19,"Darn Forrester","Bob","Fawcett",7,4.99,185,14.99,"G"
217,19,"Dazed Punk","Bob","Fawcett",6,4.99,120,20.99,"G"
266,19,"Dynamite Tarzan","Bob","Fawcett",4,0.99,141,27.99,"PG-13"
404,19,"Hate Handicap","Bob","Fawcett",4,0.99,107,26.99,"PG"
428,19,"Homicide Peach","Bob","Fawcett",6,2.99,141,21.99,"PG-13"
473,19,"Jacket Frisco","Bob","Fawcett",5,2.99,181,16.99,"PG-13"
490,19,"Jumanji Blade","Bob","Fawcett",4,2.99,121,13.99,"G"
510,19,"Lawless Vision","Bob","Fawcett",6,4.99,181,29.99,"G"
513,19,"Leathernecks Dwarfs","Bob","Fawcett",6,2.99,153,21.99,"PG-13"
644,19,"Oscar Gold","Bob","Fawcett",7,2.99,115,29.99,"PG"
670,19,"Pelican Comforts","Bob","Fawcett",4,4.99,48,17.99,"PG"
673,19,"Personal Ladybugs","Bob","Fawcett",3,0.99,118,19.99,"PG-13"
711,19,"Raging Airplane","Bob","Fawcett",4,4.99,154,18.99,"R"
750,19,"Run Pacific","Bob","Fawcett",3,0.99,145,25.99,"R"
752,19,"Runner Madigan","Bob","Fawcett",6,0.99,101,27.99,"NC-17"
756,19,"Saddle Antitrust","Bob","Fawcett",7,2.99,80,10.99,"PG-13"
771,19,"Scorpion Apollo","Bob","Fawcett",3,4.99,137,23.99,"NC-17"
785,19,"Shawshank Bubble","Bob","Fawcett",6,4.99,80,20.99,"PG"
877,19,"Taxi Kick","Bob","Fawcett",4,0.99,64,23.99,"PG-13"
1,20,"Academy Dinosaur","Lucille","Tracy",6,0.99,86,20.99,"PG"
54,20,"Banger Pinocchio","Lucille","Tracy",5,0.99,113,15.99,"R"
63,20,"Bedazzled Married","Lucille","Tracy",6,0.99,73,21.99,"PG"
140,20,"Cheaper Clyde","Lucille","Tracy",6,0.99,87,23.99,"G"
146,20,"Chitty Lock","Lucille","Tracy",6,2.99,107,24.99,"G"
165,20,"Coldblooded Darling","Lucille","Tracy",7,4.99,70,27.99,"G"
231,20,"Dinosaur Secretary","Lucille","Tracy",7,2.99,63,27.99,"R"
243,20,"Doors President","Lucille","Tracy",3,4.99,49,22.99,"NC-17"
269,20,"Earring Instinct","Lucille","Tracy",3,0.99,98,22.99,"R"
274,20,"Egg Igby","Lucille","Tracy",4,2.99,67,20.99,"PG"
348,20,"Gandhi Kwai","Lucille","Tracy",7,0.99,86,9.99,"PG-13"
366,20,"Goldfinger Sensibility","Lucille","Tracy",3,0.99,93,29.99,"G"
445,20,"Hyde Doctor","Lucille","Tracy",5,2.99,100,11.99,"G"
478,20,"Jaws Harry","Lucille","Tracy",4,2.99,112,10.99,"G"
492,20,"Jungle Closer","Lucille","Tracy",6,0.99,134,11.99,"NC-17"
499,20,"King Evolution","Lucille","Tracy",3,4.99,184,24.99,"NC-17"
527,20,"Lola Agent","Lucille","Tracy",4,4.99,85,24.99,"PG"
531,20,"Lose Inch","Lucille","Tracy",3,0.99,137,18.99,"R"
538,20,"Loverboy Attacks","Lucille","Tracy",7,0.99,162,19.99,"PG-13"
589,20,"Modern Dorado","Lucille","Tracy",3,0.99,74,20.99,"PG"
643,20,"Orient Closer","Lucille","Tracy",3,2.99,118,22.99,"R"
652,20,"Pajama Jawbreaker","Lucille","Tracy",3,0.99,126,14.99,"R"
663,20,"Patient Sister","Lucille","Tracy",7,0.99,99,29.99,"NC-17"
714,20,"Random Go","Lucille","Tracy",6,2.99,73,29.99,"NC-17"
717,20,"Rear Trading","Lucille","Tracy",6,0.99,97,23.99,"NC-17"
757,20,"Sagebrush Clueless","Lucille","Tracy",4,2.99,106,28.99,"G"
784,20,"Shanghai Tycoon","Lucille","Tracy",7,2.99,47,20.99,"PG"
863,20,"Sun Confessions","Lucille","Tracy",5,0.99,141,9.99,"R"
962,20,"Wasteland Divine","Lucille","Tracy",7,2.99,85,18.99,"PG"
977,20,"Window Side","Lucille","Tracy",3,2.99,85,25.99,"R"
6,21,"Agent Truman","Kirsten","Paltrow",3,2.99,169,17.99,"PG"
87,21,"Boondock Ballroom","Kirsten","Paltrow",7,0.99,76,14.99,"NC-17"
88,21,"Born Spinal","Kirsten","Paltrow",7,4.99,179,17.99,"PG"
142,21,"Chicken Hellfighters","Kirsten","Paltrow",3,0.99,122,24.99,"PG"
159,21,"Closer Bang","Kirsten","Paltrow",5,4.99,58,12.99,"R"
179,21,"Conquerer Nuts","Kirsten","Paltrow",4,4.99,173,14.99,"G"
253,21,"Drifter Commandments","Kirsten","Paltrow",5,4.99,61,18.99,"PG-13"
281,21,"Encino Elf","Kirsten","Paltrow",6,0.99,143,9.99,"G"
321,21,"Flash Wars","Kirsten","Paltrow",3,4.99,123,21.99,"NC-17"
398,21,"Hanover Galaxy","Kirsten","Paltrow",5,4.99,47,21.99,"NC-17"
426,21,"Home Pity","Kirsten","Paltrow",7,4.99,185,15.99,"R"
429,21,"Honey Ties","Kirsten","Paltrow",3,0.99,84,29.99,"R"
497,21,"Kill Brotherhood","Kirsten","Paltrow",4,0.99,54,15.99,"G"
507,21,"Ladybugs Armageddon","Kirsten","Paltrow",4,0.99,113,13.99,"NC-17"
530,21,"Lord Arizona","Kirsten","Paltrow",5,2.99,108,27.99,"PG-13"
680,21,"Pinocchio Simon","Kirsten","Paltrow",4,4.99,103,21.99,"PG"
686,21,"Pluto Oleander","Kirsten","Paltrow",5,4.99,84,9.99,"R"
700,21,"Prix Undefeated","Kirsten","Paltrow",4,2.99,115,13.99,"R"
702,21,"Pulp Beverly","Kirsten","Paltrow",4,2.99,89,12.99,"G"
733,21,"River Outlaw","Kirsten","Paltrow",4,0.99,149,29.99,"PG-13"
734,21,"Road Roxanne","Kirsten","Paltrow",4,4.99,158,12.99,"R"
798,21,"Silverado Goldfinger","Kirsten","Paltrow",4,4.99,74,11.99,"PG"
804,21,"Sleeping Suspects","Kirsten","Paltrow",7,4.99,129,13.99,"PG-13"
887,21,"Thief Pelican","Kirsten","Paltrow",5,4.99,135,28.99,"PG-13"
893,21,"Titans Jerk","Kirsten","Paltrow",4,4.99,91,11.99,"PG"
920,21,"Unbreakable Karate","Kirsten","Paltrow",3,0.99,62,16.99,"G"
983,21,"Won Dares","Kirsten","Paltrow",7,2.99,105,18.99,"PG"
9,22,"Alabama Devil","Elvis","Marx",3,2.99,114,21.99,"PG-13"
23,22,"Anaconda Confessions","Elvis","Marx",3,0.99,92,9.99,"R"
56,22,"Barefoot Manchurian","Elvis","Marx",6,2.99,129,15.99,"G"
89,22,"Borrowers Bedazzled","Elvis","Marx",7,0.99,63,22.99,"G"
111,22,"Caddyshack Jedi","Elvis","Marx",3,0.99,52,17.99,"NC-17"
146,22,"Chitty Lock","Elvis","Marx",6,2.99,107,24.99,"G"
291,22,"Evolution Alter","Elvis","Marx",5,0.99,174,10.99,"PG-13"
294,22,"Expecations Natural","Elvis","Marx",5,4.99,138,26.99,"PG-13"
349,22,"Gangs Pride","Elvis","Marx",4,2.99,185,27.99,"PG-13"
369,22,"Goodfellas Salute","Elvis","Marx",4,4.99,56,22.99,"PG"
418,22,"Hobbit Alien","Elvis","Marx",5,0.99,157,27.99,"PG-13"
430,22,"Hook Chariots","Elvis","Marx",7,0.99,49,23.99,"G"
483,22,"Jericho Mulan","Elvis","Marx",3,2.99,171,29.99,"NC-17"
491,22,"Jumping Wrath","Elvis","Marx",4,0.99,74,18.99,"NC-17"
495,22,"Kentuckian Giant","Elvis","Marx",5,2.99,169,10.99,"PG"
536,22,"Lovely Jingle","Elvis","Marx",3,2.99,65,18.99,"PG"
600,22,"Motions Details","Elvis","Marx",5,0.99,166,16.99,"PG"
634,22,"Odds Boogie","Elvis","Marx",6,0.99,48,14.99,"NC-17"
648,22,"Outlaw Hanky","Elvis","Marx",7,4.99,148,17.99,"PG-13"
688,22,"Polish Brooklyn","Elvis","Marx",6,0.99,61,12.99,"PG"
731,22,"Right Cranes","Elvis","Marx",7,4.99,153,29.99,"PG-13"
742,22,"Roof Champion","Elvis","Marx",7,0.99,101,25.99,"R"
775,22,"Seattle Expecations","Elvis","Marx",4,4.99,110,18.99,"PG-13"
802,22,"Sky Miracle","Elvis","Marx",7,2.99,132,15.99,"PG"
912,22,"Trojan Tomorrow","Elvis","Marx",3,2.99,52,9.99,"PG"
964,22,"Waterfront Deliverance","Elvis","Marx",4,4.99,61,17.99,"G"
6,23,"Agent Truman","Sandra","Kilmer",3,2.99,169,17.99,"PG"
42,23,"Artist Coldblooded","Sandra","Kilmer",5,2.99,170,10.99,"NC-17"
78,23,"Blackout Private","Sandra","Kilmer",7,2.99,85,12.99,"PG"
105,23,"Bull Shawshank","Sandra","Kilmer",6,0.99,125,21.99,"NC-17"
116,23,"Candidate Perdition","Sandra","Kilmer",4,2.99,70,10.99,"R"
117,23,"Candles Grapes","Sandra","Kilmer",6,4.99,135,15.99,"NC-17"
125,23,"Cassidy Wyoming","Sandra","Kilmer",5,2.99,61,19.99,"NC-17"
212,23,"Darn Forrester","Sandra","Kilmer",7,4.99,185,14.99,"G"
226,23,"Destiny Saturday","Sandra","Kilmer",4,4.99,56,20.99,"G"
235,23,"Divide Monster","Sandra","Kilmer",6,2.99,68,13.99,"PG-13"
254,23,"Driver Annie","Sandra","Kilmer",4,2.99,159,11.99,"PG-13"
367,23,"Goldmine Tycoon","Sandra","Kilmer",6,0.99,153,20.99,"R"
370,23,"Gorgeous Bingo","Sandra","Kilmer",4,2.99,108,26.99,"R"
414,23,"Hellfighters Sierra","Sandra","Kilmer",3,2.99,75,23.99,"PG"
419,23,"Hocus Frida","Sandra","Kilmer",4,2.99,141,19.99,"G"
435,23,"Hotel Happiness","Sandra","Kilmer",6,4.99,181,28.99,"PG-13"
449,23,"Identity Lover","Sandra","Kilmer",4,2.99,119,12.99,"PG-13"
491,23,"Jumping Wrath","Sandra","Kilmer",4,0.99,74,18.99,"NC-17"
536,23,"Lovely Jingle","Sandra","Kilmer",3,2.99,65,18.99,"PG"
549,23,"Magnolia Forrester","Sandra","Kilmer",4,0.99,171,28.99,"PG-13"
636,23,"Oleander Clue","Sandra","Kilmer",5,0.99,161,12.99,"PG"
649,23,"Oz Liaisons","Sandra","Kilmer",4,2.99,85,14.99,"R"
673,23,"Personal Ladybugs","Sandra","Kilmer",3,0.99,118,19.99,"PG-13"
691,23,"Poseidon Forever","Sandra","Kilmer",6,4.99,159,29.99,"PG-13"
766,23,"Savannah Town","Sandra","Kilmer",5,0.99,84,25.99,"PG-13"
782,23,"Shakespeare Saddle","Sandra","Kilmer",6,2.99,60,26.99,"PG-13"
804,23,"Sleeping Suspects","Sandra","Kilmer",7,4.99,129,13.99,"PG-13"
820,23,"Sons Interview","Sandra","Kilmer",3,2.99,184,11.99,"NC-17"
826,23,"Speed Suit","Sandra","Kilmer",7,4.99,124,19.99,"PG-13"
833,23,"Splendor Patton","Sandra","Kilmer",5,0.99,134,20.99,"R"
842,23,"State Wasteland","Sandra","Kilmer",4,2.99,113,13.99,"NC-17"
853,23,"Stranger Strangers","Sandra","Kilmer",3,4.99,139,12.99,"G"
855,23,"Streak Ridgemont","Sandra","Kilmer",7,0.99,132,28.99,"PG-13"
856,23,"Streetcar Intentions","Sandra","Kilmer",5,4.99,73,11.99,"R"
935,23,"Vanished Garden","Sandra","Kilmer",5,0.99,142,17.99,"R"
981,23,"Wolves Desire","Sandra","Kilmer",7,0.99,55,13.99,"NC-17"
997,23,"Youth Kick","Sandra","Kilmer",4,0.99,179,14.99,"NC-17"
3,24,"Adaptation Holes","Cameron","Streep",7,2.99,50,18.99,"NC-17"
83,24,"Blues Instinct","Cameron","Streep",5,2.99,50,18.99,"G"
112,24,"Calendar Gunfight","Cameron","Streep",4,4.99,120,22.99,"NC-17"
126,24,"Casualties Encino","Cameron","Streep",3,4.99,179,16.99,"G"
148,24,"Chocolate Duck","Cameron","Streep",3,2.99,132,13.99,"R"
164,24,"Coast Rainbow","Cameron","Streep",4,0.99,55,20.99,"PG"
178,24,"Connection Microcosmos","Cameron","Streep",6,0.99,115,25.99,"G"
194,24,"Crow Grease","Cameron","Streep",6,0.99,104,22.99,"PG"
199,24,"Cupboard Sinners","Cameron","Streep",4,2.99,56,29.99,"R"
242,24,"Doom Dancing","Cameron","Streep",4,0.99,68,13.99,"R"
256,24,"Drop Waterfront","Cameron","Streep",6,4.99,178,20.99,"R"
277,24,"Elephant Trojan","Cameron","Streep",4,4.99,126,24.99,"PG-13"
335,24,"Freedom Cleopatra","Cameron","Streep",5,0.99,133,23.99,"PG-13"
405,24,"Haunted Antitrust","Cameron","Streep",6,4.99,76,13.99,"NC-17"
463,24,"Instinct Airport","Cameron","Streep",4,2.99,116,21.99,"PG"
515,24,"Legally Secretary","Cameron","Streep",7,4.99,113,14.99,"PG"
585,24,"Mob Duffel","Cameron","Streep",4,0.99,105,25.99,"G"
603,24,"Movie Shakespeare","Cameron","Streep",6,4.99,53,27.99,"PG"
653,24,"Panic Club","Cameron","Streep",3,4.99,102,15.99,"G"
704,24,"Pure Runner","Cameron","Streep",3,2.99,121,25.99,"NC-17"
781,24,"Seven Swarm","Cameron","Streep",4,4.99,127,15.99,"R"
829,24,"Spinal Rocky","Cameron","Streep",7,2.99,138,12.99,"PG-13"
832,24,"Splash Gump","Cameron","Streep",5,0.99,175,16.99,"PG"
969,24,"West Lion","Cameron","Streep",4,4.99,159,29.99,"G"
21,25,"American Circus","Kevin","Bloom",3,4.99,129,17.99,"R"
86,25,"Boogie Amelie","Kevin","Bloom",6,4.99,121,11.99,"R"
153,25,"Citizen Shrek","Kevin","Bloom",7,0.99,165,18.99,"G"
179,25,"Conquerer Nuts","Kevin","Bloom",4,4.99,173,14.99,"G"
204,25,"Dalmations Sweden","Kevin","Bloom",4,0.99,106,25.99,"PG"
213,25,"Date Speed","Kevin","Bloom",4,0.99,104,19.99,"R"
226,25,"Destiny Saturday","Kevin","Bloom",4,4.99,56,20.99,"G"
245,25,"Double Wrath","Kevin","Bloom",4,0.99,177,28.99,"R"
311,25,"Fiction Christmas","Kevin","Bloom",4,0.99,72,14.99,"PG"
404,25,"Hate Handicap","Kevin","Bloom",4,0.99,107,26.99,"PG"
411,25,"Heavenly Gun","Kevin","Bloom",5,4.99,49,13.99,"NC-17"
420,25,"Holes Brannigan","Kevin","Bloom",7,4.99,128,27.99,"PG"
538,25,"Loverboy Attacks","Kevin","Bloom",7,0.99,162,19.99,"PG-13"
564,25,"Massage Image","Kevin","Bloom",4,2.99,161,11.99,"PG"
583,25,"Mission Zoolander","Kevin","Bloom",3,4.99,164,26.99,"PG-13"
606,25,"Mummy Creatures","Kevin","Bloom",3,0.99,160,15.99,"NC-17"
688,25,"Polish Brooklyn","Kevin","Bloom",6,0.99,61,12.99,"PG"
697,25,"Primary Glass","Kevin","Bloom",7,0.99,53,16.99,"G"
755,25,"Sabrina Midnight","Kevin","Bloom",5,4.99,99,11.99,"PG"
871,25,"Sweden Shining","Kevin","Bloom",6,4.99,176,19.99,"PG"
914,25,"Trouble Date","Kevin","Bloom",6,2.99,61,13.99,"PG"
9,26,"Alabama Devil","Rip","Crawford",3,2.99,114,21.99,"PG-13"
21,26,"American Circus","Rip","Crawford",3,4.99,129,17.99,"R"
34,26,"Arabia Dogma","Rip","Crawford",6,0.99,62,29.99,"NC-17"
90,26,"Boulevard Mob","Rip","Crawford",3,0.99,63,11.99,"R"
93,26,"Brannigan Sunrise","Rip","Crawford",4,4.99,121,27.99,"PG"
103,26,"Bucket Brotherhood","Rip","Crawford",7,4.99,133,27.99,"PG"
147,26,"Chocolat Harry","Rip","Crawford",5,0.99,101,16.99,"NC-17"
186,26,"Craft Outfield","Rip","Crawford",6,0.99,64,17.99,"NC-17"
201,26,"Cyclone Family","Rip","Crawford",7,2.99,176,18.99,"PG"
225,26,"Destination Jerk","Rip","Crawford",3,0.99,76,19.99,"PG-13"
241,26,"Donnie Alley","Rip","Crawford",4,0.99,125,20.99,"NC-17"
327,26,"Fool Mockingbird","Rip","Crawford",3,4.99,158,24.99,"PG"
329,26,"Forrest Sons","Rip","Crawford",4,2.99,63,15.99,"R"
340,26,"Frontier Cabin","Rip","Crawford",6,4.99,183,14.99,"PG-13"
345,26,"Gables Metropolis","Rip","Crawford",3,0.99,161,17.99,"PG"
390,26,"Guys Falcon","Rip","Crawford",4,4.99,84,20.99,"R"
392,26,"Hall Cassidy","Rip","Crawford",5,4.99,51,13.99,"NC-17"
529,26,"Lonely Elephant","Rip","Crawford",3,2.99,67,12.99,"G"
544,26,"Madison Trap","Rip","Crawford",4,2.99,147,11.99,"R"
564,26,"Massage Image","Rip","Crawford",4,2.99,161,11.99,"PG"
635,26,"Oklahoma Jumanji","Rip","Crawford",7,0.99,58,15.99,"PG"
644,26,"Oscar Gold","Rip","Crawford",7,2.99,115,29.99,"PG"
682,26,"Pittsburgh Hunchback","Rip","Crawford",4,4.99,134,17.99,"PG-13"
688,26,"Polish Brooklyn","Rip","Crawford",6,0.99,61,12.99,"PG"
715,26,"Range Moonwalker","Rip","Crawford",3,4.99,147,25.99,"PG"
732,26,"Rings Heartbreakers","Rip","Crawford",5,0.99,58,17.99,"G"
758,26,"Saints Bride","Rip","Crawford",5,2.99,125,11.99,"G"
764,26,"Saturday Lambs","Rip","Crawford",3,4.99,150,28.99,"G"
795,26,"Siege Madre","Rip","Crawford",7,0.99,111,23.99,"R"
821,26,"Sorority Queen","Rip","Crawford",6,0.99,184,17.99,"NC-17"
885,26,"Texas Watch","Rip","Crawford",7,0.99,179,22.99,"NC-17"
904,26,"Train Bunch","Rip","Crawford",3,4.99,71,26.99,"R"
906,26,"Tramp Others","Rip","Crawford",4,0.99,171,27.99,"PG"
